gen, d0l0, d1l0, d2l0, d3l0, d4l0, d5l0, d6l0, d7l0, d0l1, d1l1, d2l1, d3l1, d4l1, d5l1, d6l1, d7l1, d0l2, d1l2, d2l2, d3l2, d4l2, d5l2, d6l2, d7l2, d0l3, d1l3, d2l3, d3l3, d4l3, d5l3, d6l3, d7l3, d0l4, d1l4, d2l4, d3l4, d4l4, d5l4, d6l4, d7l4, d0l5, d1l5, d2l5, d3l5, d4l5, d5l5, d6l5, d7l5, d0l6, d1l6, d2l6, d3l6, d4l6, d5l6, d6l6, d7l6, d0l7, d1l7, d2l7, d3l7, d4l7, d5l7, d6l7, d7l7, d0W1, d0W0.999998, d0W1, d0W0.990027, d0W0.999639, d0W0.999998, d0W0.700421, d0W0.915307, d0W0.990027, d0W0.999639, d0W0.367879, d0W0.459661, d0W0.700421, d0W0.915307, d0W0.990027, d0W0.700421, d0W0.459661, d0W0.367879, d0W0.459661, d0W0.700421, d0W0.915307, d0W0.990027, d0W0.915307, d0W0.700421, d0W0.459661, d0W0.367879, d0W0.459661, d0W0.700421, d0W0.999998, d0W0.999639, d0W0.990027, d0W0.915307, d0W0.700421, d0W0.459661, d0W0.367879, d0W0.459661, d0W1, d0W1, d0W0.999998, d0W0.999639, d0W0.990027, d0W0.915307, d0W0.700421, d0W0.459661, d0W0.367879, d1W1, d1W0.999998, d1W1, d1W0.990027, d1W0.999639, d1W0.999998, d1W0.700421, d1W0.915307, d1W0.990027, d1W0.999639, d1W0.367879, d1W0.459661, d1W0.700421, d1W0.915307, d1W0.990027, d1W0.700421, d1W0.459661, d1W0.367879, d1W0.459661, d1W0.700421, d1W0.915307, d1W0.990027, d1W0.915307, d1W0.700421, d1W0.459661, d1W0.367879, d1W0.459661, d1W0.700421, d1W0.999998, d1W0.999639, d1W0.990027, d1W0.915307, d1W0.700421, d1W0.459661, d1W0.367879, d1W0.459661, d1W1, d1W1, d1W0.999998, d1W0.999639, d1W0.990027, d1W0.915307, d1W0.700421, d1W0.459661, d1W0.367879, d2W1, d2W0.999998, d2W1, d2W0.990027, d2W0.999639, d2W0.999998, d2W0.700421, d2W0.915307, d2W0.990027, d2W0.999639, d2W0.367879, d2W0.459661, d2W0.700421, d2W0.915307, d2W0.990027, d2W0.700421, d2W0.459661, d2W0.367879, d2W0.459661, d2W0.700421, d2W0.915307, d2W0.990027, d2W0.915307, d2W0.700421, d2W0.459661, d2W0.367879, d2W0.459661, d2W0.700421, d2W0.999998, d2W0.999639, d2W0.990027, d2W0.915307, d2W0.700421, d2W0.459661, d2W0.367879, d2W0.459661, d2W1, d2W1, d2W0.999998, d2W0.999639, d2W0.990027, d2W0.915307, d2W0.700421, d2W0.459661, d2W0.367879, d3W1, d3W0.999998, d3W1, d3W0.990027, d3W0.999639, d3W0.999998, d3W0.700421, d3W0.915307, d3W0.990027, d3W0.999639, d3W0.367879, d3W0.459661, d3W0.700421, d3W0.915307, d3W0.990027, d3W0.700421, d3W0.459661, d3W0.367879, d3W0.459661, d3W0.700421, d3W0.915307, d3W0.990027, d3W0.915307, d3W0.700421, d3W0.459661, d3W0.367879, d3W0.459661, d3W0.700421, d3W0.999998, d3W0.999639, d3W0.990027, d3W0.915307, d3W0.700421, d3W0.459661, d3W0.367879, d3W0.459661, d3W1, d3W1, d3W0.999998, d3W0.999639, d3W0.990027, d3W0.915307, d3W0.700421, d3W0.459661, d3W0.367879, d4W1, d4W0.999998, d4W1, d4W0.990027, d4W0.999639, d4W0.999998, d4W0.700421, d4W0.915307, d4W0.990027, d4W0.999639, d4W0.367879, d4W0.459661, d4W0.700421, d4W0.915307, d4W0.990027, d4W0.700421, d4W0.459661, d4W0.367879, d4W0.459661, d4W0.700421, d4W0.915307, d4W0.990027, d4W0.915307, d4W0.700421, d4W0.459661, d4W0.367879, d4W0.459661, d4W0.700421, d4W0.999998, d4W0.999639, d4W0.990027, d4W0.915307, d4W0.700421, d4W0.459661, d4W0.367879, d4W0.459661, d4W1, d4W1, d4W0.999998, d4W0.999639, d4W0.990027, d4W0.915307, d4W0.700421, d4W0.459661, d4W0.367879, d5W1, d5W0.999998, d5W1, d5W0.990027, d5W0.999639, d5W0.999998, d5W0.700421, d5W0.915307, d5W0.990027, d5W0.999639, d5W0.367879, d5W0.459661, d5W0.700421, d5W0.915307, d5W0.990027, d5W0.700421, d5W0.459661, d5W0.367879, d5W0.459661, d5W0.700421, d5W0.915307, d5W0.990027, d5W0.915307, d5W0.700421, d5W0.459661, d5W0.367879, d5W0.459661, d5W0.700421, d5W0.999998, d5W0.999639, d5W0.990027, d5W0.915307, d5W0.700421, d5W0.459661, d5W0.367879, d5W0.459661, d5W1, d5W1, d5W0.999998, d5W0.999639, d5W0.990027, d5W0.915307, d5W0.700421, d5W0.459661, d5W0.367879, d6W1, d6W0.999998, d6W1, d6W0.990027, d6W0.999639, d6W0.999998, d6W0.700421, d6W0.915307, d6W0.990027, d6W0.999639, d6W0.367879, d6W0.459661, d6W0.700421, d6W0.915307, d6W0.990027, d6W0.700421, d6W0.459661, d6W0.367879, d6W0.459661, d6W0.700421, d6W0.915307, d6W0.990027, d6W0.915307, d6W0.700421, d6W0.459661, d6W0.367879, d6W0.459661, d6W0.700421, d6W0.999998, d6W0.999639, d6W0.990027, d6W0.915307, d6W0.700421, d6W0.459661, d6W0.367879, d6W0.459661, d6W1, d6W1, d6W0.999998, d6W0.999639, d6W0.990027, d6W0.915307, d6W0.700421, d6W0.459661, d6W0.367879, d7W1, d7W0.999998, d7W1, d7W0.990027, d7W0.999639, d7W0.999998, d7W0.700421, d7W0.915307, d7W0.990027, d7W0.999639, d7W0.367879, d7W0.459661, d7W0.700421, d7W0.915307, d7W0.990027, d7W0.700421, d7W0.459661, d7W0.367879, d7W0.459661, d7W0.700421, d7W0.915307, d7W0.990027, d7W0.915307, d7W0.700421, d7W0.459661, d7W0.367879, d7W0.459661, d7W0.700421, d7W0.999998, d7W0.999639, d7W0.990027, d7W0.915307, d7W0.700421, d7W0.459661, d7W0.367879, d7W0.459661, d7W1, d7W1, d7W0.999998, d7W0.999639, d7W0.990027, d7W0.915307, d7W0.700421, d7W0.459661, d7W0.367879, 
540, 1,0.9025,0.8325,0.9325,0.1075,0.0175,0.01,0,1,1,1,0.9925,0.16,0.11,0.005,0,1,1,1,0.895,0.03,0.02,0.005,0,1,1,1,0.99,0.0125,0.015,0.015,0.0025,1,1,1,0.99,0.0925,0,0,0,0.9725,0.985,0.71,0.5475,0.0525,0,0,0,1,1,1,0.965,0.185,0.1475,0.235,0.0725,1,1,0.8875,0.7575,0.085,0.13,0.0925,0.0475,187,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,13,0,0,0,0,0,0,0,154,8,36,0,2,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,154,36,8,2,0,0,0,0,0,57,46,74,8,15,46,0,0,8,15,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,46,15,8,0,0,0,0,0,57,74,46,15,8,0,0,0,0,21,70,63,11,30,70,1,3,11,30,0,1,1,3,11,1,1,0,1,1,3,11,3,1,1,0,1,1,70,30,11,3,1,1,0,1,21,63,70,30,11,3,1,1,0,57,53,71,7,10,53,0,0,7,10,1,1,0,0,7,0,1,1,1,0,0,7,0,0,1,1,1,0,53,10,7,0,0,1,1,1,57,71,53,10,7,0,0,1,1,78,36,80,1,5,36,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,36,5,1,0,0,0,0,0,78,80,36,5,1,0,0,0,0,83,31,81,1,4,31,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,31,4,1,0,0,0,0,0,83,81,31,4,1,0,0,0,0,157,5,37,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,157,37,5,1,0,0,0,0,0,
550, 0.9925,0.905,0.895,0.92,0.185,0.0625,0,0,1,1,1,0.975,0.1325,0.07,0.0175,0,1,1,1,0.8875,0.0325,0,0,0,1,1,1,0.9725,0.015,0.05,0.0325,0.01,1,1,1,0.965,0.0875,0.005,0.0025,0,0.9875,0.9925,0.7,0.655,0.015,0,0,0,1,1,1,0.97,0.18,0.1825,0.2125,0.1025,1,0.9975,0.9125,0.7975,0.0775,0.0375,0.1025,0.125,194,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,6,0,0,0,0,0,0,0,159,3,38,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,159,38,3,0,0,0,0,0,0,57,48,81,2,12,48,0,0,2,12,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,48,12,2,0,0,0,0,0,57,81,48,12,2,0,0,0,0,29,63,63,8,24,63,4,4,8,24,1,4,4,4,8,4,4,1,4,4,4,8,4,4,4,1,4,4,63,24,8,4,4,4,1,4,29,63,63,24,8,4,4,4,1,51,39,81,4,20,39,0,1,4,20,1,3,0,1,4,0,3,1,3,0,1,4,1,0,3,1,3,0,39,20,4,1,0,3,1,3,51,81,39,20,4,1,0,3,1,79,30,83,1,7,30,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,30,7,1,0,0,0,0,0,79,83,30,7,1,0,0,0,0,82,23,95,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,82,95,23,0,0,0,0,0,0,129,6,65,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,129,65,6,0,0,0,0,0,0,
560, 1,0.9325,0.895,0.9725,0.08,0.04,0.0025,0,1,1,1,0.98,0.075,0.08,0,0,1,1,1,0.9425,0.035,0,0,0,1,1,1,0.98,0.02,0.105,0.0075,0.0025,1,1,0.9875,0.9425,0.08,0.0075,0,0,1,0.985,0.6575,0.6275,0.045,0,0,0,1,1,1,0.96,0.1325,0.23,0.135,0.06,1,1,0.855,0.785,0.0225,0.0725,0.1275,0.0925,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,152,4,44,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,152,44,4,0,0,0,0,0,0,52,53,81,0,13,53,0,1,0,13,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,53,13,0,1,0,0,0,0,52,81,53,13,0,1,0,0,0,54,53,67,6,19,53,0,1,6,19,0,0,0,1,6,0,0,0,0,0,1,6,1,0,0,0,0,0,53,19,6,1,0,0,0,0,54,67,53,19,6,1,0,0,0,81,22,87,0,5,22,0,0,0,5,1,4,0,0,0,0,4,1,4,0,0,0,0,0,4,1,4,0,22,5,0,0,0,4,1,4,81,87,22,5,0,0,0,4,1,52,49,87,2,10,49,0,0,2,10,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,49,10,2,0,0,0,0,0,52,87,49,10,2,0,0,0,0,115,13,68,0,4,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,115,68,13,4,0,0,0,0,0,138,8,53,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,138,53,8,1,0,0,0,0,0,
570, 1,0.925,0.965,0.9775,0.145,0.0575,0.0025,0,1,1,1,0.985,0.0175,0.04,0.0025,0,1,1,1,0.9625,0.0875,0.005,0,0,1,1,1,0.9925,0.0325,0.1675,0.01,0,1,1,0.985,0.915,0.0325,0.0025,0,0,1,0.995,0.72,0.5,0.01,0,0,0,1,1,1,0.9675,0.1075,0.1425,0.1475,0.0525,1,1,0.8725,0.7725,0.0125,0.0375,0.0775,0.125,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,172,3,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,172,25,3,0,0,0,0,0,0,77,40,74,1,7,40,0,0,1,7,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,40,7,1,0,0,1,0,1,77,74,40,7,1,0,0,1,0,27,70,60,12,24,70,2,2,12,24,0,3,2,2,12,2,3,0,3,2,2,12,2,2,3,0,3,2,70,24,12,2,2,3,0,3,27,60,70,24,12,2,2,3,0,96,31,70,0,3,31,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,96,70,31,3,0,0,0,0,0,76,39,78,1,6,39,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,39,6,1,0,0,0,0,0,76,78,39,6,1,0,0,0,0,138,10,48,1,3,10,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,3,1,0,0,0,0,0,138,48,10,3,1,0,0,0,0,144,11,43,0,2,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,144,43,11,2,0,0,0,0,0,
580, 0.9975,0.955,0.965,0.98,0.1175,0.0325,0.02,0,1,1,1,0.985,0.08,0.11,0,0,1,1,1,0.98,0.1325,0.0025,0,0,1,1,1,0.985,0.045,0.11,0.005,0,1,1,0.985,0.93,0.06,0.005,0,0,1,0.9925,0.8075,0.6575,0,0,0,0,1,1,1,0.9775,0.085,0.11,0.1025,0.1125,1,1,0.875,0.695,0.035,0.0225,0.0175,0.24,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,172,2,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,172,26,2,0,0,0,0,0,0,104,34,58,0,4,34,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,0,0,0,0,104,58,34,4,0,0,0,0,0,25,64,75,8,24,64,0,0,8,24,1,3,0,0,8,0,3,1,3,0,0,8,0,0,3,1,3,0,64,24,8,0,0,3,1,3,25,75,64,24,8,0,0,3,1,69,36,71,3,20,36,0,0,3,20,0,1,0,0,3,0,1,0,1,0,0,3,0,0,1,0,1,0,36,20,3,0,0,1,0,1,69,71,36,20,3,0,0,1,0,96,28,70,1,5,28,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,28,5,1,0,0,0,0,0,96,70,28,5,1,0,0,0,0,145,1,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,145,54,1,0,0,0,0,0,0,96,23,74,1,6,23,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,23,6,1,0,0,0,0,0,96,74,23,6,1,0,0,0,0,
590, 1,0.995,0.91,0.915,0.0525,0.005,0.045,0,1,1,1,0.97,0.1425,0.05,0,0,1,1,1,0.965,0.0875,0.0375,0,0,1,1,1,0.975,0.0275,0.07,0,0,1,1,0.995,0.9025,0.03,0.0175,0,0,1,1,0.805,0.6375,0.0225,0,0,0,1,1,1,0.9825,0.1775,0.0825,0.22,0.1475,1,1,0.975,0.6025,0.0225,0.0025,0.045,0.19,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,196,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,103,12,85,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,103,85,12,0,0,0,0,0,0,20,59,65,11,33,59,7,1,11,33,1,3,7,1,11,7,3,1,3,7,1,11,1,7,3,1,3,7,59,33,11,1,7,3,1,3,20,65,59,33,11,1,7,3,1,80,27,73,1,11,27,0,0,1,11,4,4,0,0,1,0,4,4,4,0,0,1,0,0,4,4,4,0,27,11,1,0,0,4,4,4,80,73,27,11,1,0,0,4,4,115,16,67,0,2,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,115,67,16,2,0,0,0,0,0,102,22,71,0,5,22,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0,102,71,22,5,0,0,0,0,0,92,39,65,2,2,39,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,39,2,2,0,0,0,0,0,92,65,39,2,2,0,0,0,0,
600, 1,1,0.8775,0.86,0.0825,0,0.075,0.01,1,1,1,0.9375,0.21,0,0,0,1,1,1,0.98,0.1425,0,0,0,1,1,1,0.9475,0.0525,0.125,0,0,1,1,0.9925,0.8775,0.04,0.005,0,0,1,0.995,0.7975,0.7025,0.0375,0,0,0,1,1,1,0.9825,0.26,0.135,0.3375,0.1575,1,1,0.9525,0.5925,0.02,0,0.04,0.17,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,94,34,63,0,9,34,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,0,0,0,0,0,0,94,63,34,9,0,0,0,0,0,24,68,44,17,41,68,1,1,17,41,3,1,1,1,17,1,1,3,1,1,1,17,1,1,1,3,1,1,68,41,17,1,1,1,3,1,24,44,68,41,17,1,1,1,3,49,42,76,4,15,42,0,4,4,15,6,4,0,4,4,0,4,6,4,0,4,4,4,0,4,6,4,0,42,15,4,4,0,4,6,4,49,76,42,15,4,4,0,4,6,114,8,77,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,114,77,8,1,0,0,0,0,0,55,43,98,0,4,43,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4,0,0,0,0,0,0,55,98,43,4,0,0,0,0,0,112,22,61,0,5,22,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0,112,61,22,5,0,0,0,0,0,
610, 1,1,0.93,0.865,0.08,0,0.1125,0.035,1,1,0.9975,0.9375,0.2075,0.015,0,0,1,1,1,0.98,0.1375,0.0125,0,0,1,1,0.9975,0.875,0.0175,0.09,0,0,1,1,0.9975,0.9,0.0125,0,0,0,1,0.9925,0.8025,0.6975,0.015,0,0,0,1,1,1,0.995,0.245,0.1375,0.1575,0.2675,1,1,0.8825,0.6875,0.0125,0,0.025,0.215,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,197,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,197,2,1,0,0,0,0,0,0,86,38,65,0,11,38,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,11,0,0,0,0,0,0,86,65,38,11,0,0,0,0,0,26,62,58,12,34,62,1,6,12,34,0,1,1,6,12,1,1,0,1,1,6,12,6,1,1,0,1,1,62,34,12,6,1,1,0,1,26,58,62,34,12,6,1,1,0,53,59,64,5,18,59,0,1,5,18,0,0,0,1,5,0,0,0,0,0,1,5,1,0,0,0,0,0,59,18,5,1,0,0,0,0,53,64,59,18,5,1,0,0,0,101,17,80,0,2,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,101,80,17,2,0,0,0,0,0,106,22,68,1,3,22,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,22,3,1,0,0,0,0,0,106,68,22,3,1,0,0,0,0,81,32,72,1,14,32,0,0,1,14,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,32,14,1,0,0,0,0,0,81,72,32,14,1,0,0,0,0,
620, 1,0.975,0.9675,0.8875,0.1775,0.05,0.0875,0.04,1,1,0.9975,0.92,0.1675,0.0125,0,0,1,1,1,0.985,0.085,0.005,0,0,1,1,0.985,0.91,0.0025,0.0575,0.0025,0,1,1,0.975,0.955,0.0075,0,0,0,1,0.9875,0.88,0.6525,0.0225,0,0,0,1,1,1,0.985,0.1425,0.11,0.1325,0.29,1,1,0.8975,0.735,0.0075,0,0.0575,0.0925,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,186,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,186,13,1,0,0,0,0,0,0,101,24,71,0,4,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,101,71,24,4,0,0,0,0,0,29,66,61,11,27,66,2,2,11,27,1,1,2,2,11,2,1,1,1,2,2,11,2,2,1,1,1,2,66,27,11,2,2,1,1,1,29,61,66,27,11,2,2,1,1,57,43,62,5,27,43,1,4,5,27,0,1,1,4,5,1,1,0,1,1,4,5,4,1,1,0,1,1,43,27,5,4,1,1,0,1,57,62,43,27,5,4,1,1,0,124,13,61,0,2,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,124,61,13,2,0,0,0,0,0,106,13,80,0,1,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,106,80,13,1,0,0,0,0,0,72,39,84,0,5,39,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5,0,0,0,0,0,0,72,84,39,5,0,0,0,0,0,
630, 1,0.9825,0.9425,0.89,0.3075,0.0675,0.0925,0.0225,1,1,1,0.935,0.115,0.0975,0.02,0.0025,1,1,1,0.98,0.2475,0.0075,0,0,1,1,1,0.93,0,0.04,0,0,1,1,1,0.965,0,0,0,0,1,1,0.9025,0.6025,0.04,0,0,0,1,1,1,0.97,0.105,0.055,0.11,0.2225,0.995,0.985,0.89,0.6475,0.0025,0.0025,0.115,0.1175,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,0,193,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,7,0,0,0,0,0,0,0,107,13,78,0,2,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,107,78,13,2,0,0,0,0,0,30,67,49,11,37,67,1,4,11,37,1,0,1,4,11,1,0,1,0,1,4,11,4,1,0,1,0,1,67,37,11,4,1,0,1,0,30,49,67,37,11,4,1,0,1,56,40,63,13,25,40,1,2,13,25,0,0,1,2,13,1,0,0,0,1,2,13,2,1,0,0,0,1,40,25,13,2,1,0,0,0,56,63,40,25,13,2,1,0,0,117,10,73,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,117,73,10,0,0,0,0,0,0,86,32,79,0,3,32,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0,86,79,32,3,0,0,0,0,0,84,16,96,0,4,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,84,96,16,4,0,0,0,0,0,
640, 1,0.97,0.975,0.87,0.3475,0.1475,0.0875,0.015,1,1,1,0.9675,0.0525,0.1175,0.0275,0.0475,1,1,1,0.9625,0.29,0.0175,0.015,0,1,1,0.985,0.915,0.0225,0.0425,0,0,1,1,1,0.925,0.02,0,0,0,1,0.995,0.845,0.3975,0.0475,0,0.005,0,1,1,1,0.9375,0.0475,0.0875,0.085,0.25,0.9425,0.965,0.8525,0.755,0.0225,0,0.135,0.0325,176,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,24,0,0,0,0,0,0,0,176,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,176,23,1,0,0,0,0,0,0,90,24,80,3,3,24,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,24,3,3,0,0,0,0,0,90,80,24,3,3,0,0,0,0,15,52,61,16,46,52,2,8,16,46,0,0,2,8,16,2,0,0,0,2,8,16,8,2,0,0,0,2,52,46,16,8,2,0,0,0,15,61,52,46,16,8,2,0,0,34,64,67,4,27,64,0,2,4,27,1,1,0,2,4,0,1,1,1,0,2,4,2,0,1,1,1,0,64,27,4,2,0,1,1,1,34,67,64,27,4,2,0,1,1,92,28,75,0,5,28,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,0,0,0,92,75,28,5,0,0,0,0,0,96,30,71,1,2,30,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,30,2,1,0,0,0,0,0,96,71,30,2,1,0,0,0,0,84,23,90,1,2,23,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,23,2,1,0,0,0,0,0,84,90,23,2,1,0,0,0,0,
