trait	loc	mut_effect	dom
4	4682	-0.609341	0.5
0	4683	-0.789187	0.5
1	4683	-1.10534	0.5
2	4683	-0.544315	0.5
3	4683	-1.4872	0.5
4	4683	0.727959	0.5
0	4684	-0.470613	0.5
1	4684	-1.4058	0.5
2	4684	-1.82976	0.5
3	4684	0.0499229	0.5
4	4684	-0.754962	0.5
0	4685	0.174298	0.5
1	4685	-1.05814	0.5
2	4685	0.824094	0.5
3	4685	0.756736	0.5
4	4685	-1.0915	0.5
0	4686	0.438673	0.5
1	4686	-0.888846	0.5
2	4686	0.613451	0.5
3	4686	0.194126	0.5
4	4686	-0.275229	0.5
0	4687	0.864423	0.5
1	4687	0.668891	0.5
2	4687	1.06247	0.5
3	4687	2.66361	0.5
4	4687	0.581678	0.5
0	4688	-2.67518	0.5
1	4688	2.71331	0.5
2	4688	1.19822	0.5
3	4688	-0.237885	0.5
4	4688	-0.058422	0.5
0	4689	0.857927	0.5
1	4689	1.82875	0.5
2	4689	0.0526704	0.5
3	4689	-0.154843	0.5
4	4689	0.134083	0.5
0	4690	-1.78866	0.5
1	4690	0.517645	0.5
2	4690	-0.92036	0.5
3	4690	-1.99522	0.5
4	4690	-0.870456	0.5
0	4691	-1.22544	0.5
1	4691	-1.2948	0.5
2	4691	0.309089	0.5
3	4691	-1.12187	0.5
4	4691	0.29883	0.5
0	4692	-1.74559	0.5
1	4692	1.8346	0.5
2	4692	0.219356	0.5
3	4692	0.15309	0.5
4	4692	0.191814	0.5
0	4693	-1.03925	0.5
1	4693	-0.303479	0.5
2	4693	-0.514159	0.5
3	4693	-1.06699	0.5
4	4693	1.9555	0.5
0	4694	-0.946755	0.5
1	4694	-0.810886	0.5
2	4694	-0.0402215	0.5
3	4694	-0.27838	0.5
4	4694	-0.442109	0.5
0	4695	1.08917	0.5
1	4695	1.19581	0.5
2	4695	-0.79541	0.5
3	4695	-0.87599	0.5
4	4695	0.58004	0.5
0	4696	-0.413002	0.5
1	4696	-1.79562	0.5
2	4696	-0.272715	0.5
3	4696	0.235804	0.5
4	4696	-0.938699	0.5
0	4697	0.185944	0.5
1	4697	0.16046	0.5
2	4697	0.551175	0.5
3	4697	0.551262	0.5
4	4697	-1.16382	0.5
0	4698	-0.337754	0.5
1	4698	1.72931	0.5
2	4698	1.05919	0.5
3	4698	-1.1485	0.5
4	4698	-0.166565	0.5
0	4699	-0.815202	0.5
1	4699	1.52345	0.5
2	4699	-1.08795	0.5
3	4699	-1.32475	0.5
4	4699	0.310631	0.5
0	4700	-1.21163	0.5
1	4700	1.73684	0.5
2	4700	-2.5104	0.5
3	4700	-0.880072	0.5
4	4700	2.49954	0.5
0	4701	-0.00644384	0.5
1	4701	0.723377	0.5
2	4701	0.121815	0.5
3	4701	-0.780511	0.5
4	4701	0.463285	0.5
0	4702	-0.978826	0.5
1	4702	-0.39488	0.5
2	4702	-0.784407	0.5
3	4702	-1.23142	0.5
4	4702	0.228999	0.5
0	4703	1.10825	0.5
1	4703	-0.635486	0.5
2	4703	0.605286	0.5
3	4703	-0.58209	0.5
4	4703	0.824994	0.5
0	4704	1.90048	0.5
1	4704	-0.675423	0.5
2	4704	-0.596108	0.5
3	4704	-1.47455	0.5
4	4704	-0.354507	0.5
0	4705	1.48624	0.5
1	4705	-0.531671	0.5
2	4705	-1.82105	0.5
3	4705	0.464889	0.5
4	4705	0.462325	0.5
0	4706	-0.0943024	0.5
1	4706	-1.41476	0.5
2	4706	-0.508421	0.5
3	4706	1.57825	0.5
4	4706	-0.93778	0.5
0	4707	-1.82626	0.5
1	4707	0.952301	0.5
2	4707	-1.36291	0.5
3	4707	0.427613	0.5
4	4707	-0.173151	0.5
0	4708	1.29577	0.5
1	4708	-0.980143	0.5
2	4708	0.372052	0.5
3	4708	1.76982	0.5
4	4708	0.405693	0.5
0	4709	0.230978	0.5
1	4709	1.08299	0.5
2	4709	-0.39482	0.5
3	4709	0.00313711	0.5
4	4709	-0.239048	0.5
0	4710	0.430274	0.5
1	4710	-0.331536	0.5
2	4710	0.493014	0.5
3	4710	-0.212156	0.5
4	4710	1.66596	0.5
0	4711	0.208587	0.5
1	4711	0.867147	0.5
2	4711	0.933798	0.5
3	4711	-0.608756	0.5
4	4711	-0.665663	0.5
0	4712	1.97635	0.5
1	4712	1.53018	0.5
2	4712	-1.07612	0.5
3	4712	0.166157	0.5
4	4712	-1.51502	0.5
0	4713	-1.11589	0.5
1	4713	0.0455473	0.5
2	4713	-1.53168	0.5
3	4713	1.91584	0.5
4	4713	0.261916	0.5
0	4714	-0.359342	0.5
1	4714	-1.30825	0.5
2	4714	0.349558	0.5
3	4714	1.58499	0.5
4	4714	0.392621	0.5
0	4715	1.00392	0.5
1	4715	-0.323597	0.5
2	4715	0.685295	0.5
3	4715	-0.150643	0.5
4	4715	-1.47393	0.5
0	4716	-0.625265	0.5
1	4716	0.44583	0.5
2	4716	-0.86304	0.5
3	4716	0.184109	0.5
4	4716	-0.315379	0.5
0	4717	-0.350696	0.5
1	4717	1.29784	0.5
2	4717	-0.294303	0.5
3	4717	-0.0706481	0.5
4	4717	-0.0705513	0.5
0	4718	-0.0512188	0.5
1	4718	1.24555	0.5
2	4718	-1.58987	0.5
3	4718	-0.963402	0.5
4	4718	-0.551769	0.5
0	4719	-1.30528	0.5
1	4719	-0.469117	0.5
2	4719	1.95068	0.5
3	4719	0.440398	0.5
4	4719	-0.3583	0.5
0	4720	-0.292411	0.5
1	4720	1.10658	0.5
2	4720	-0.793141	0.5
3	4720	1.33148	0.5
4	4720	0.627296	0.5
0	4721	0.00794102	0.5
1	4721	1.67734	0.5
2	4721	1.61071	0.5
3	4721	-0.642104	0.5
4	4721	1.15144	0.5
0	4722	0.846939	0.5
1	4722	-0.484254	0.5
2	4722	0.241493	0.5
3	4722	0.519533	0.5
4	4722	0.738427	0.5
0	4723	1.81718	0.5
1	4723	0.365758	0.5
2	4723	-0.489886	0.5
3	4723	-1.20553	0.5
4	4723	0.298602	0.5
0	4724	-0.0176387	0.5
1	4724	0.711443	0.5
2	4724	-0.12008	0.5
3	4724	-0.100482	0.5
4	4724	0.839962	0.5
0	4725	0.145329	0.5
1	4725	1.09845	0.5
2	4725	-0.84169	0.5
3	4725	-0.940143	0.5
4	4725	0.573987	0.5
0	4726	0.934658	0.5
1	4726	-0.185837	0.5
2	4726	-1.34951	0.5
3	4726	-1.58796	0.5
4	4726	0.0810553	0.5
0	4727	0.66799	0.5
1	4727	0.444365	0.5
2	4727	0.66206	0.5
3	4727	0.0422322	0.5
4	4727	-1.1086	0.5
0	4728	-1.46825	0.5
1	4728	-2.86752	0.5
2	4728	0.51536	0.5
3	4728	0.328788	0.5
4	4728	-0.0946398	0.5
0	4729	0.476381	0.5
1	4729	0.310063	0.5
2	4729	0.443767	0.5
3	4729	1.66854	0.5
4	4729	0.231973	0.5
0	4730	-0.569327	0.5
1	4730	0.745486	0.5
2	4730	0.784564	0.5
3	4730	-0.396968	0.5
4	4730	0.398424	0.5
0	4731	-1.17912	0.5
1	4731	0.830013	0.5
2	4731	0.252583	0.5
3	4731	-0.0361467	0.5
4	4731	1.12426	0.5
0	4732	-0.607154	0.5
1	4732	0.131126	0.5
2	4732	1.38949	0.5
3	4732	0.241003	0.5
4	4732	-0.611691	0.5
0	4733	-0.0114556	0.5
1	4733	1.66824	0.5
2	4733	-0.659578	0.5
3	4733	2.21104	0.5
4	4733	-0.66806	0.5
0	4734	0.281743	0.5
1	4734	1.11361	0.5
2	4734	0.0188252	0.5
3	4734	-0.00894033	0.5
4	4734	1.36771	0.5
0	4735	1.45197	0.5
1	4735	-0.0258825	0.5
2	4735	0.637308	0.5
3	4735	1.69786	0.5
4	4735	0.200709	0.5
0	4736	-1.20913	0.5
1	4736	-0.789152	0.5
2	4736	-1.00208	0.5
3	4736	0.16466	0.5
4	4736	0.974818	0.5
0	4737	-1.51462	0.5
1	4737	0.400499	0.5
2	4737	-0.40659	0.5
3	4737	-0.677071	0.5
4	4737	-0.385642	0.5
0	4738	-0.411738	0.5
1	4738	-0.387563	0.5
2	4738	-0.275919	0.5
3	4738	0.251674	0.5
4	4738	-1.24414	0.5
0	4739	0.734683	0.5
1	4739	0.281773	0.5
2	4739	1.01315	0.5
3	4739	-0.215683	0.5
4	4739	0.294128	0.5
0	4740	-0.745545	0.5
1	4740	-1.19707	0.5
2	4740	0.183048	0.5
3	4740	0.0683143	0.5
4	4740	0.415986	0.5
0	4741	0.645381	0.5
1	4741	0.289038	0.5
2	4741	1.31286	0.5
3	4741	-0.123135	0.5
4	4741	1.03021	0.5
0	4742	0.0883061	0.5
1	4742	0.552754	0.5
2	4742	0.238993	0.5
3	4742	-0.0600952	0.5
4	4742	0.829738	0.5
0	4743	0.0245411	0.5
1	4743	0.54131	0.5
2	4743	-0.0518449	0.5
3	4743	0.899617	0.5
4	4743	0.580013	0.5
0	4744	-0.321493	0.5
1	4744	-0.379392	0.5
2	4744	1.19837	0.5
3	4744	1.30607	0.5
4	4744	-1.74761	0.5
0	4745	0.90641	0.5
1	4745	-0.862003	0.5
2	4745	0.0953289	0.5
3	4745	0.542024	0.5
4	4745	0.650513	0.5
0	4746	1.426	0.5
1	4746	0.786502	0.5
2	4746	-2.3281	0.5
3	4746	0.624988	0.5
4	4746	-0.363182	0.5
0	4747	-0.100087	0.5
1	4747	0.277065	0.5
2	4747	0.495215	0.5
3	4747	-0.935455	0.5
4	4747	-0.537435	0.5
0	4748	-0.686882	0.5
1	4748	0.0409938	0.5
2	4748	-0.755506	0.5
3	4748	0.454227	0.5
4	4748	0.437621	0.5
0	4749	-0.601213	0.5
1	4749	0.750612	0.5
2	4749	1.44001	0.5
3	4749	-2.08625	0.5
4	4749	-1.34351	0.5
0	4750	1.02566	0.5
1	4750	0.0851419	0.5
2	4750	0.00682296	0.5
3	4750	-0.722787	0.5
4	4750	-0.174239	0.5
0	4751	0.334693	0.5
1	4751	-2.50847	0.5
2	4751	0.222059	0.5
3	4751	0.121298	0.5
4	4751	-0.64123	0.5
0	4752	-0.360705	0.5
1	4752	0.805904	0.5
2	4752	-0.475434	0.5
3	4752	2.2094	0.5
4	4752	0.194958	0.5
0	4753	-0.606154	0.5
1	4753	0.0379682	0.5
2	4753	-0.286035	0.5
3	4753	-0.584985	0.5
4	4753	-1.14829	0.5
0	4754	1.76933	0.5
1	4754	0.123389	0.5
2	4754	-0.398346	0.5
3	4754	0.360865	0.5
4	4754	0.980779	0.5
0	4755	-1.08969	0.5
1	4755	-1.81339	0.5
2	4755	-0.642861	0.5
3	4755	0.699682	0.5
4	4755	-1.04623	0.5
0	4756	-0.561143	0.5
1	4756	0.175745	0.5
2	4756	0.483289	0.5
3	4756	1.80815	0.5
4	4756	0.324592	0.5
0	4757	1.19892	0.5
1	4757	1.10765	0.5
2	4757	-0.226596	0.5
3	4757	-1.02969	0.5
4	4757	-0.241112	0.5
0	4758	0.6128	0.5
1	4758	0.561359	0.5
2	4758	0.486082	0.5
3	4758	0.0207087	0.5
4	4758	-0.114608	0.5
0	4759	1.34825	0.5
1	4759	-1.2935	0.5
2	4759	-0.239084	0.5
3	4759	-0.41141	0.5
4	4759	-0.169634	0.5
0	4760	0.625871	0.5
1	4760	-0.10399	0.5
2	4760	-0.057379	0.5
3	4760	1.05715	0.5
4	4760	0.875379	0.5
0	4761	1.09887	0.5
1	4761	-2.59397	0.5
2	4761	0.315171	0.5
3	4761	1.65399	0.5
4	4761	-1.00928	0.5
0	4762	-1.62977	0.5
1	4762	0.630345	0.5
2	4762	1.06802	0.5
3	4762	0.246012	0.5
4	4762	1.99872	0.5
0	4763	0.411373	0.5
1	4763	0.237888	0.5
2	4763	1.00925	0.5
3	4763	0.853141	0.5
4	4763	-0.0663389	0.5
0	4764	0.851226	0.5
1	4764	1.07199	0.5
2	4764	-0.373507	0.5
3	4764	-1.59604	0.5
4	4764	2.67148	0.5
0	4765	1.08823	0.5
1	4765	1.90914	0.5
2	4765	-1.12522	0.5
3	4765	-0.78686	0.5
4	4765	0.442638	0.5
0	4766	-0.085283	0.5
1	4766	-0.446751	0.5
2	4766	0.236071	0.5
3	4766	0.866545	0.5
4	4766	0.829084	0.5
0	4767	-2.59921	0.5
1	4767	-0.428716	0.5
2	4767	0.648389	0.5
3	4767	-0.670094	0.5
4	4767	0.65977	0.5
0	4768	-1.26918	0.5
1	4768	0.135017	0.5
2	4768	-0.614789	0.5
3	4768	-0.297378	0.5
4	4768	-1.20488	0.5
0	4769	0.262774	0.5
1	4769	-0.888291	0.5
2	4769	-0.696468	0.5
3	4769	1.44912	0.5
4	4769	0.87942	0.5
0	4770	-0.182607	0.5
1	4770	0.0210809	0.5
2	4770	-1.68378	0.5
3	4770	1.90805	0.5
4	4770	-1.98446	0.5
0	4771	-0.177672	0.5
1	4771	0.418671	0.5
2	4771	-0.461334	0.5
3	4771	1.76982	0.5
4	4771	-1.16969	0.5
0	4772	-0.174689	0.5
1	4772	0.469811	0.5
2	4772	-0.194851	0.5
3	4772	0.672035	0.5
4	4772	0.133443	0.5
0	4773	1.06917	0.5
1	4773	-1.15411	0.5
2	4773	1.49744	0.5
3	4773	1.37524	0.5
4	4773	-0.402967	0.5
0	4774	0.777819	0.5
1	4774	1.17545	0.5
2	4774	-0.681659	0.5
3	4774	0.272559	0.5
4	4774	0.816004	0.5
0	4775	-0.106947	0.5
1	4775	1.18266	0.5
2	4775	0.769178	0.5
3	4775	0.325334	0.5
4	4775	-1.38403	0.5
0	4776	-0.451254	0.5
1	4776	-0.693631	0.5
2	4776	-0.721721	0.5
3	4776	0.993067	0.5
4	4776	1.11548	0.5
0	4777	0.174707	0.5
1	4777	-0.536128	0.5
2	4777	0.0349859	0.5
3	4777	0.196825	0.5
4	4777	1.01759	0.5
0	4778	0.653342	0.5
1	4778	0.636496	0.5
2	4778	-0.428716	0.5
3	4778	0.231568	0.5
4	4778	-0.959349	0.5
0	4779	0.302147	0.5
1	4779	0.527821	0.5
2	4779	-0.483064	0.5
3	4779	-0.887486	0.5
4	4779	-1.011	0.5
0	4780	0.347766	0.5
1	4780	1.01288	0.5
2	4780	0.0294799	0.5
3	4780	0.733201	0.5
4	4780	1.20339	0.5
0	4781	0.0440863	0.5
1	4781	0.0271767	0.5
2	4781	-1.60509	0.5
3	4781	-0.573161	0.5
4	4781	0.997278	0.5
0	4782	1.70505	0.5
1	4782	1.00769	0.5
2	4782	-0.177309	0.5
3	4782	-0.899623	0.5
4	4782	-0.0531458	0.5
0	4783	-0.0155463	0.5
1	4783	0.275163	0.5
2	4783	0.938911	0.5
3	4783	-0.0704635	0.5
4	4783	-0.257988	0.5
0	4784	1.2294	0.5
1	4784	0.501077	0.5
2	4784	0.539178	0.5
3	4784	-0.356178	0.5
4	4784	-0.703621	0.5
0	4785	-0.558911	0.5
1	4785	0.362626	0.5
2	4785	1.14922	0.5
3	4785	0.298899	0.5
4	4785	1.58045	0.5
0	4786	1.44278	0.5
1	4786	-0.317881	0.5
2	4786	-0.272732	0.5
3	4786	-0.499906	0.5
4	4786	0.537786	0.5
0	4787	-0.788137	0.5
1	4787	-0.555961	0.5
2	4787	0.43095	0.5
3	4787	-2.21788	0.5
4	4787	-1.71578	0.5
0	4788	1.26267	0.5
1	4788	0.385502	0.5
2	4788	0.943757	0.5
3	4788	-1.02334	0.5
4	4788	1.04493	0.5
0	4789	-0.825751	0.5
1	4789	-0.208704	0.5
2	4789	0.495192	0.5
3	4789	-0.997095	0.5
4	4789	0.983796	0.5
0	4790	1.43529	0.5
1	4790	1.01642	0.5
2	4790	-0.689685	0.5
3	4790	1.20339	0.5
4	4790	2.37305	0.5
0	4791	-0.197229	0.5
1	4791	-1.57575	0.5
2	4791	1.80141	0.5
3	4791	0.510072	0.5
4	4791	-1.07755	0.5
0	4792	-0.693539	0.5
1	4792	0.0364327	0.5
2	4792	2.7533	0.5
3	4792	0.801279	0.5
4	4792	-0.616135	0.5
0	4793	1.51814	0.5
1	4793	-0.16356	0.5
2	4793	-2.16396	0.5
3	4793	-0.710172	0.5
4	4793	0.250867	0.5
0	4794	-3.45875	0.5
1	4794	0.432524	0.5
2	4794	-0.732518	0.5
3	4794	0.231058	0.5
4	4794	0.427251	0.5
0	4795	1.49747	0.5
1	4795	2.34487	0.5
2	4795	2.11363	0.5
3	4795	-1.53057	0.5
4	4795	0.265796	0.5
0	4796	0.267461	0.5
1	4796	-0.229075	0.5
2	4796	-1.90074	0.5
3	4796	-0.776548	0.5
4	4796	-1.83017	0.5
0	4797	-0.34444	0.5
1	4797	-0.378151	0.5
2	4797	0.0180525	0.5
3	4797	1.02598	0.5
4	4797	-0.418427	0.5
0	4798	-1.88635	0.5
1	4798	-0.0559313	0.5
2	4798	0.576767	0.5
3	4798	0.13331	0.5
4	4798	0.0553615	0.5
0	4799	0.921869	0.5
1	4799	-0.318376	0.5
2	4799	-1.43886	0.5
3	4799	-0.646631	0.5
4	4799	-0.0762121	0.5
0	4800	-0.0944911	0.5
1	4800	0.519092	0.5
2	4800	-0.789438	0.5
3	4800	0.609072	0.5
4	4800	0.0427803	0.5
0	4801	-0.511162	0.5
1	4801	0.716318	0.5
2	4801	-1.12949	0.5
3	4801	0.498766	0.5
4	4801	0.863215	0.5
0	4802	-0.277672	0.5
1	4802	0.785397	0.5
2	4802	-0.119564	0.5
3	4802	0.331597	0.5
4	4802	-0.230776	0.5
0	4803	0.640511	0.5
1	4803	0.907345	0.5
2	4803	0.88669	0.5
3	4803	-0.713012	0.5
4	4803	0.101963	0.5
0	4804	-1.6077	0.5
1	4804	1.16396	0.5
2	4804	0.248155	0.5
3	4804	-0.698413	0.5
4	4804	-1.94513	0.5
0	4805	0.654772	0.5
1	4805	0.364418	0.5
2	4805	-0.313245	0.5
3	4805	0.0375148	0.5
4	4805	-1.41687	0.5
0	4806	-1.35617	0.5
1	4806	-0.107691	0.5
2	4806	2.66788	0.5
3	4806	-1.20111	0.5
4	4806	0.447255	0.5
0	4807	0.252497	0.5
1	4807	-0.21586	0.5
2	4807	1.20668	0.5
3	4807	0.420014	0.5
4	4807	-0.168207	0.5
0	4808	-1.09712	0.5
1	4808	1.64323	0.5
2	4808	-0.455201	0.5
3	4808	-1.14585	0.5
4	4808	0.644991	0.5
0	4809	-0.478435	0.5
1	4809	0.408112	0.5
2	4809	1.38914	0.5
3	4809	0.492003	0.5
4	4809	-0.947242	0.5
0	4810	-0.508292	0.5
1	4810	-0.45917	0.5
2	4810	-0.216111	0.5
3	4810	-0.49364	0.5
4	4810	-0.587092	0.5
0	4811	0.308331	0.5
1	4811	-0.117235	0.5
2	4811	0.658569	0.5
3	4811	-0.433895	0.5
4	4811	0.168258	0.5
0	4812	-0.323972	0.5
1	4812	1.89567	0.5
2	4812	-1.10046	0.5
3	4812	1.34311	0.5
4	4812	0.169318	0.5
0	4813	0.350919	0.5
1	4813	-0.507464	0.5
2	4813	-1.26282	0.5
3	4813	1.32312	0.5
4	4813	-0.590518	0.5
0	4814	-0.221724	0.5
1	4814	-0.821394	0.5
2	4814	-0.706725	0.5
3	4814	-0.178621	0.5
4	4814	0.0947599	0.5
0	4815	0.824471	0.5
1	4815	-0.975947	0.5
2	4815	-0.842517	0.5
3	4815	-1.66168	0.5
4	4815	-2.40029	0.5
0	4816	-0.720978	0.5
1	4816	0.267397	0.5
2	4816	-1.39716	0.5
3	4816	0.913482	0.5
4	4816	0.259834	0.5
0	4817	-0.327842	0.5
1	4817	-0.832674	0.5
2	4817	0.857245	0.5
3	4817	-0.666835	0.5
4	4817	1.18101	0.5
0	4818	-1.05315	0.5
1	4818	-0.772771	0.5
2	4818	0.918508	0.5
3	4818	0.637054	0.5
4	4818	1.63281	0.5
0	4819	-0.015089	0.5
1	4819	0.934395	0.5
2	4819	0.0533296	0.5
3	4819	-0.632013	0.5
4	4819	-2.73181	0.5
0	4820	0.2758	0.5
1	4820	1.08021	0.5
2	4820	0.119409	0.5
3	4820	1.96263	0.5
4	4820	-0.0197929	0.5
0	4821	1.38624	0.5
1	4821	-0.0453366	0.5
2	4821	0.800997	0.5
3	4821	-0.466597	0.5
4	4821	-0.542918	0.5
0	4822	1.36638	0.5
1	4822	0.582131	0.5
2	4822	-0.631018	0.5
3	4822	-0.0611436	0.5
4	4822	-1.95625	0.5
0	4823	-1.08203	0.5
1	4823	-0.804101	0.5
2	4823	0.158608	0.5
3	4823	-0.512917	0.5
4	4823	-0.256352	0.5
0	4824	-0.644609	0.5
1	4824	0.121797	0.5
2	4824	-0.106368	0.5
3	4824	0.218088	0.5
4	4824	-0.216029	0.5
0	4825	-0.395634	0.5
1	4825	0.0278809	0.5
2	4825	1.568	0.5
3	4825	0.621973	0.5
4	4825	0.93999	0.5
0	4826	-1.13124	0.5
1	4826	-0.431114	0.5
2	4826	-0.365176	0.5
3	4826	-0.808699	0.5
4	4826	0.699577	0.5
0	4827	-1.18241	0.5
1	4827	1.0372	0.5
2	4827	-0.649132	0.5
3	4827	0.251416	0.5
4	4827	1.1054	0.5
0	4828	0.254542	0.5
1	4828	-0.731526	0.5
2	4828	1.02563	0.5
3	4828	1.0671	0.5
4	4828	1.22377	0.5
0	4829	0.160655	0.5
1	4829	-0.0460183	0.5
2	4829	-1.43311	0.5
3	4829	0.585581	0.5
4	4829	1.6858	0.5
0	4830	0.639084	0.5
1	4830	-1.17741	0.5
2	4830	0.742132	0.5
3	4830	-2.25211	0.5
4	4830	-1.78024	0.5
0	4831	0.789768	0.5
1	4831	-1.2959	0.5
2	4831	0.39896	0.5
3	4831	-0.898705	0.5
4	4831	-0.290822	0.5
0	4832	1.30484	0.5
1	4832	-0.148585	0.5
2	4832	-1.19182	0.5
3	4832	-0.187249	0.5
4	4832	0.663717	0.5
0	4833	0.105797	0.5
1	4833	0.324456	0.5
2	4833	-0.905916	0.5
3	4833	-0.133505	0.5
4	4833	-0.427853	0.5
0	4834	0.217672	0.5
1	4834	0.69401	0.5
2	4834	-0.613553	0.5
3	4834	0.52566	0.5
4	4834	-1.16142	0.5
0	4835	0.146626	0.5
1	4835	-1.41413	0.5
2	4835	-1.01564	0.5
3	4835	1.15514	0.5
4	4835	0.162261	0.5
0	4836	0.671117	0.5
1	4836	0.32859	0.5
2	4836	0.668769	0.5
3	4836	2.20646	0.5
4	4836	-3.33216	0.5
0	4837	1.79255	0.5
1	4837	-0.679253	0.5
2	4837	-0.428546	0.5
3	4837	0.773179	0.5
4	4837	0.581175	0.5
0	4838	-0.299989	0.5
1	4838	-0.861159	0.5
2	4838	-0.919962	0.5
3	4838	0.793546	0.5
4	4838	-2.39812	0.5
0	4839	-0.899286	0.5
1	4839	1.15408	0.5
2	4839	0.829399	0.5
3	4839	0.557717	0.5
4	4839	1.09434	0.5
0	4840	-0.852375	0.5
1	4840	-0.319113	0.5
2	4840	1.24082	0.5
3	4840	0.0300668	0.5
4	4840	1.17307	0.5
0	4841	-1.18538	0.5
1	4841	-0.0708704	0.5
2	4841	0.169173	0.5
3	4841	0.244017	0.5
4	4841	0.815946	0.5
0	4842	0.00309166	0.5
1	4842	0.835854	0.5
2	4842	1.26468	0.5
3	4842	-0.943846	0.5
4	4842	0.0630976	0.5
0	4843	-0.0842825	0.5
1	4843	0.124477	0.5
2	4843	0.407721	0.5
3	4843	-0.372328	0.5
4	4843	-0.359905	0.5
0	4844	0.0586234	0.5
1	4844	-0.77792	0.5
2	4844	-1.28843	0.5
3	4844	0.950183	0.5
4	4844	0.516441	0.5
0	4845	-0.00580985	0.5
1	4845	0.518432	0.5
2	4845	-3.27533	0.5
3	4845	0.208282	0.5
4	4845	1.14565	0.5
0	4846	1.88533	0.5
1	4846	-1.10983	0.5
2	4846	1.37037	0.5
3	4846	-0.337953	0.5
4	4846	-0.251348	0.5
0	4847	-1.09917	0.5
1	4847	0.35281	0.5
2	4847	-1.40721	0.5
3	4847	-0.00461548	0.5
4	4847	2.85185	0.5
0	4848	-1.46265	0.5
1	4848	-0.328249	0.5
2	4848	-0.42183	0.5
3	4848	-0.00485786	0.5
4	4848	-0.873006	0.5
0	4849	-0.015117	0.5
1	4849	-0.723804	0.5
2	4849	-1.57709	0.5
3	4849	0.152866	0.5
4	4849	-0.69534	0.5
0	4850	0.653972	0.5
1	4850	0.196241	0.5
2	4850	2.6935	0.5
3	4850	1.29268	0.5
4	4850	-0.932209	0.5
0	4851	0.0412687	0.5
1	4851	1.04909	0.5
2	4851	-0.104363	0.5
3	4851	0.73377	0.5
4	4851	0.423997	0.5
0	4852	-1.86925	0.5
1	4852	-2.01307	0.5
2	4852	-0.678958	0.5
3	4852	2.2433	0.5
4	4852	1.68493	0.5
0	4853	0.0940986	0.5
1	4853	-0.858657	0.5
2	4853	0.0375339	0.5
3	4853	0.28487	0.5
4	4853	0.687313	0.5
0	4854	0.246897	0.5
1	4854	-0.677758	0.5
2	4854	-0.932914	0.5
3	4854	0.168418	0.5
4	4854	0.604959	0.5
0	4855	-0.508238	0.5
1	4855	0.738	0.5
2	4855	-2.02132	0.5
3	4855	0.81467	0.5
4	4855	-0.77266	0.5
0	4856	0.190837	0.5
1	4856	-2.00452	0.5
2	4856	-0.267797	0.5
3	4856	0.713085	0.5
4	4856	0.618875	0.5
0	4857	-2.82835	0.5
1	4857	-0.547084	0.5
2	4857	1.10056	0.5
3	4857	0.979717	0.5
4	4857	0.574734	0.5
0	4858	1.22626	0.5
1	4858	0.541836	0.5
2	4858	0.238194	0.5
3	4858	0.88205	0.5
4	4858	0.269333	0.5
0	4859	0.0536647	0.5
1	4859	0.404862	0.5
2	4859	0.480982	0.5
3	4859	0.363454	0.5
4	4859	0.626189	0.5
0	4860	-0.777988	0.5
1	4860	-0.63219	0.5
2	4860	0.225021	0.5
3	4860	0.615811	0.5
4	4860	-0.543038	0.5
0	4861	-0.149211	0.5
1	4861	0.33407	0.5
2	4861	2.42167	0.5
3	4861	-1.35968	0.5
4	4861	-0.507357	0.5
0	4862	0.792247	0.5
1	4862	0.00282217	0.5
2	4862	0.127368	0.5
3	4862	2.13116	0.5
4	4862	-0.700825	0.5
0	4863	-0.390721	0.5
1	4863	-0.088941	0.5
2	4863	-0.146142	0.5
3	4863	-0.734555	0.5
4	4863	1.44686	0.5
0	4864	1.46552	0.5
1	4864	1.89793	0.5
2	4864	0.866667	0.5
3	4864	0.942067	0.5
4	4864	-2.47858	0.5
0	4865	1.99655	0.5
1	4865	-0.278691	0.5
2	4865	-0.677632	0.5
3	4865	1.11904	0.5
4	4865	-0.82888	0.5
0	4866	-0.46366	0.5
1	4866	0.246363	0.5
2	4866	0.99267	0.5
3	4866	-1.33782	0.5
4	4866	0.718643	0.5
0	4867	1.64084	0.5
1	4867	-0.121895	0.5
2	4867	-0.354342	0.5
3	4867	0.572514	0.5
4	4867	-0.789721	0.5
0	4868	0.335261	0.5
1	4868	-0.746454	0.5
2	4868	-1.17597	0.5
3	4868	0.844962	0.5
4	4868	0.245789	0.5
0	4869	-1.27832	0.5
1	4869	0.688921	0.5
2	4869	-0.697881	0.5
3	4869	-0.406118	0.5
4	4869	-0.191667	0.5
0	4870	2.44118	0.5
1	4870	-0.808802	0.5
2	4870	0.113923	0.5
3	4870	-0.643826	0.5
4	4870	2.38177	0.5
0	4871	-2.87849	0.5
1	4871	-0.782737	0.5
2	4871	0.426565	0.5
3	4871	-0.381479	0.5
4	4871	-1.54668	0.5
0	4872	1.17059	0.5
1	4872	-1.36551	0.5
2	4872	-1.51801	0.5
3	4872	-0.392406	0.5
4	4872	-0.154979	0.5
0	4873	1.02038	0.5
1	4873	0.0734221	0.5
2	4873	0.141629	0.5
3	4873	-0.729477	0.5
4	4873	-1.20702	0.5
0	4874	0.937337	0.5
1	4874	-0.752327	0.5
2	4874	0.0864078	0.5
3	4874	1.00574	0.5
4	4874	-2.63283	0.5
